entity:sample_id	hg19_RRBS_bai	hg19_RRBS_bam	hg19_hybrid_capture_bai	hg19_hybrid_capture_bam	hg19_raindance_bai	hg19_raindance_bam	hg19_targeted_bai	hg19_targeted_bam	hg38_rna_bai	hg38_rna_bam	hg38_wes_bai	hg38_wes_bam	hg38_wgs_bai	hg38_wgs_bam	mutect2_parquet_wes	mutect2_parquet_wgs	mutect2_vcf_wes	mutect2_vcf_wgs	participant	stripped_cell_line_name	wes_kit
ACH-000947	gs://cclebams/RRBS/G29750/OVK18/v2/OVK18.bai	gs://cclebams/RRBS/G29750/OVK18/v2/OVK18.bam	gs://cclebams/hybrid_capture/OVK18_OVARY.bai	gs://cclebams/hybrid_capture/OVK18_OVARY.bam	gs://cclebams/raindance/G16640/OVK18/current/OVK18.bai	gs://cclebams/raindance/G16640/OVK18/current/OVK18.bam			gs://cclebams/rnasq_hg38/CDS-LqAP1P.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-LqAP1P.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-KCB1BR.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-KCB1BR.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/0aa7002b62e64791a352d5aa0d0bc3a2-0.parquet"",""gs://ccle-mutation/mutect2_parquet/0e92c23e659f4e84ac57a85e7e9feee7-0.parquet"",""gs://ccle-mutation/mutect2_parquet/0fc16f21536c4e32a28e0ce87880f7c8-0.parquet"",""gs://ccle-mutation/mutect2_parquet/1a54e4dfced249a2b3ba67784a0f3040-0.parquet"",""gs://ccle-mutation/mutect2_parquet/1e6bdcc908df45dc8bfb6cd1860cf01b-0.parquet"",""gs://ccle-mutation/mutect2_parquet/2d0fe0a0f8e24dd6819f27f365f0ffc2-0.parquet"",""gs://ccle-mutation/mutect2_parquet/6a25c4df4a934f59acdf8fc8b64df188-0.parquet"",""gs://ccle-mutation/mutect2_parquet/78989a91f2b7490391a3a3721ddbc11f-0.parquet"",""gs://ccle-mutation/mutect2_parquet/98680aa2276e466cbe927ed1d5d17091-0.parquet"",""gs://ccle-mutation/mutect2_parquet/a7257caffa804261ade023f4439897d7-0.parquet"",""gs://ccle-mutation/mutect2_parquet/d1ac2a1d2e7340638dc34775c0154474-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-KCB1BR_fixed.vcf.gz	ACH-000947	OVK18	
ACH-000948	gs://cclebams/RRBS/G29750/23132_87/v1/23132_87.bai	gs://cclebams/RRBS/G29750/23132_87/v1/23132_87.bam	gs://cclebams/hybrid_capture/2313287_STOMACH.bai	gs://cclebams/hybrid_capture/2313287_STOMACH.bam	gs://cclebams/raindance/G16640/23132_87/current/23132_87.bai	gs://cclebams/raindance/G16640/23132_87/current/23132_87.bam			gs://cclebams/rnasq_hg38/CDS-mOOXwy.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-mOOXwy.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-W8Qvx2.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-W8Qvx2.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/06d731e413274a7a8846d4fdf96b1cb2-0.parquet"",""gs://ccle-mutation/mutect2_parquet/0dd101808f9b4820aedd626458215cdc-0.parquet"",""gs://ccle-mutation/mutect2_parquet/10bd9e973c7e43309c2d75b37acab5b2-0.parquet"",""gs://ccle-mutation/mutect2_parquet/3fe82eb732ec4e91b23c227e3eed8b6f-0.parquet"",""gs://ccle-mutation/mutect2_parquet/553115d206a3482b988e2047cbc43849-0.parquet"",""gs://ccle-mutation/mutect2_parquet/5d53c7b074cd44569124cec47b20c54a-0.parquet"",""gs://ccle-mutation/mutect2_parquet/7edfc2d7b7cb4f8d9d40d8af7d75afab-0.parquet"",""gs://ccle-mutation/mutect2_parquet/949521ee73264e05baa5aadbc053ca29-0.parquet"",""gs://ccle-mutation/mutect2_parquet/a10fde294e0a490182716681585455ff-0.parquet"",""gs://ccle-mutation/mutect2_parquet/a9051719adaa439fa61ef9f44228d6c4-0.parquet"",""gs://ccle-mutation/mutect2_parquet/facef544f43e48cd973cc0f5032b649a-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-W8Qvx2_fixed.vcf.gz	ACH-000948	2313287	
ACH-000949	gs://cclebams/RRBS/G29750/TGBC11TKB/v1/TGBC11TKB.bai	gs://cclebams/RRBS/G29750/TGBC11TKB/v1/TGBC11TKB.bam	gs://cclebams/hybrid_capture/TGBC11TKB_STOMACH.bai	gs://cclebams/hybrid_capture/TGBC11TKB_STOMACH.bam			gs://cclebams/targeted/C1926/TGBC11TKB/current/TGBC11TKB.bai	gs://cclebams/targeted/C1926/TGBC11TKB/current/TGBC11TKB.bam	gs://cclebams/rnasq_hg38/CDS-D18Uib.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-D18Uib.Aligned.sortedByCoord.out.bam									ACH-000949	TGBC11TKB	
ACH-000950	gs://cclebams/RRBS/G29750/LoVo/v1/LoVo.bai	gs://cclebams/RRBS/G29750/LoVo/v1/LoVo.bam	gs://cclebams/hybrid_capture/LOVO_LARGE_INTESTINE.bai	gs://cclebams/hybrid_capture/LOVO_LARGE_INTESTINE.bam					gs://cclebams/rnasq_hg38/CDS-UGUDvA.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-UGUDvA.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-2s2SzB.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-2s2SzB.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/3280c31222ea4736a210153f91734bc8-0.parquet"",""gs://ccle-mutation/mutect2_parquet/4124d8be38f74e4ca4c29199f8a2b8f1-0.parquet"",""gs://ccle-mutation/mutect2_parquet/498c9ed0c67d41268831d154826ff17d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/4a481740e45442be8b80ed95e61b9e0f-0.parquet"",""gs://ccle-mutation/mutect2_parquet/4cdeb70307f84103b17217f486db019d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/604040a6cc0b42aa8ad36c8003c6d2ee-0.parquet"",""gs://ccle-mutation/mutect2_parquet/623efa73c62e45df98a87c9cd73ae296-0.parquet"",""gs://ccle-mutation/mutect2_parquet/8ca07a636090413ab7f67e9efc754c8c-0.parquet"",""gs://ccle-mutation/mutect2_parquet/9618457189ac463da23ecbfd0bab4b8e-0.parquet"",""gs://ccle-mutation/mutect2_parquet/ba8e31858d8847179f96c42f4bd23ae8-0.parquet"",""gs://ccle-mutation/mutect2_parquet/bbc44daf8728474b99e0d8c00aa07205-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-2s2SzB_fixed.vcf.gz	ACH-000950	LOVO	
ACH-000951	gs://cclebams/RRBS/G29750/NCI-H2342/v2/NCI-H2342.bai	gs://cclebams/RRBS/G29750/NCI-H2342/v2/NCI-H2342.bam	gs://cclebams/hybrid_capture/NCIH2342_LUNG.bai	gs://cclebams/hybrid_capture/NCIH2342_LUNG.bam	gs://cclebams/raindance/G16640/NCI-H2342/current/NCI-H2342.bai	gs://cclebams/raindance/G16640/NCI-H2342/current/NCI-H2342.bam	gs://cclebams/targeted/C1926/NCI-H2342/current/NCI-H2342.bai	gs://cclebams/targeted/C1926/NCI-H2342/current/NCI-H2342.bam	gs://cclebams/rnasq_hg38/CDS-TCybTv.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-TCybTv.Aligned.sortedByCoord.out.bam									ACH-000951	NCIH2342	
ACH-000952	gs://cclebams/RRBS/G29750/MDA_PCa_2b/v2/MDA_PCa_2b.bai	gs://cclebams/RRBS/G29750/MDA_PCa_2b/v2/MDA_PCa_2b.bam	gs://cclebams/hybrid_capture/MDAPCA2B_PROSTATE.bai	gs://cclebams/hybrid_capture/MDAPCA2B_PROSTATE.bam	gs://cclebams/raindance/G16640/MDA_PCa_2b/current/MDA_PCa_2b.bai	gs://cclebams/raindance/G16640/MDA_PCa_2b/current/MDA_PCa_2b.bam			gs://cclebams/rnasq_hg38/CDS-QFDX8N.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-QFDX8N.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-xhKGbp.hg38.bai	gs://cclebams/hg38_wes/CDS-xhKGbp.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/a068e1e342ef4b9d8c68090431901d21-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-xhKGbp_fixed.vcf.gz		ACH-000952	MDAPCA2B	AGILENT
ACH-000953	gs://cclebams/RRBS/G29750/SUP-T1/v1/SUP-T1.bai	gs://cclebams/RRBS/G29750/SUP-T1/v1/SUP-T1.bam	gs://cclebams/hybrid_capture/SUP-T1.bai	gs://cclebams/hybrid_capture/SUP-T1.bam	gs://cclebams/raindance/G16640/SUP-T1/current/SUP-T1.bai	gs://cclebams/raindance/G16640/SUP-T1/current/SUP-T1.bam			gs://cclebams/rnasq_hg38/CDS-lymepc.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-lymepc.Aligned.sortedByCoord.out.bam									ACH-000953	SUPT1	
ACH-000954	gs://cclebams/RRBS/G29750/HEC-1-A/v2/HEC-1-A.bai	gs://cclebams/RRBS/G29750/HEC-1-A/v2/HEC-1-A.bam	gs://cclebams/hybrid_capture/HEC1A_ENDOMETRIUM.bai	gs://cclebams/hybrid_capture/HEC1A_ENDOMETRIUM.bam	gs://cclebams/raindance/G16640/HEC-1-A/current/HEC-1-A.bai	gs://cclebams/raindance/G16640/HEC-1-A/current/HEC-1-A.bam			gs://cclebams/rnasq_hg38/CDS-FScidM.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-FScidM.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-liTQH6.hg38.bai	gs://cclebams/hg38_wes/CDS-liTQH6.hg38.bam	gs://cclebams/wgs_hg38/CDS-th1XfK.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-th1XfK.wgs_ccle.bam	"[""gs://ccle-mutation/mutect2_parquet/fcfbac7d61c2429b8b2dcf1d968d15b7-0.parquet""]"	"[""gs://ccle-mutation/mutect2_parquet/05c38ae2e4a4491faa43827f83a27e72-0.parquet"",""gs://ccle-mutation/mutect2_parquet/096ea19ee6c84d5894169ae2c1aed7a6-0.parquet"",""gs://ccle-mutation/mutect2_parquet/1c7fbc46609b4a05ae85a1a2068b6908-0.parquet"",""gs://ccle-mutation/mutect2_parquet/4342fa05a2c84c1b83b4ed734d6caa73-0.parquet"",""gs://ccle-mutation/mutect2_parquet/462417ffdba44ee7bb4f608fec18dae7-0.parquet"",""gs://ccle-mutation/mutect2_parquet/6d307c21223a4fdb98610525e235133e-0.parquet"",""gs://ccle-mutation/mutect2_parquet/99daaa2a13bf40889a6ba30b1d8fbe4b-0.parquet"",""gs://ccle-mutation/mutect2_parquet/ae1d387e8f854ae7bb45b52e52904bb2-0.parquet"",""gs://ccle-mutation/mutect2_parquet/be552df12027454786edab44e68682db-0.parquet"",""gs://ccle-mutation/mutect2_parquet/d7066494b9944618ac455b3f130aab8e-0.parquet"",""gs://ccle-mutation/mutect2_parquet/fc5347ad5db7481a98cd0d95c32ae1bb-0.parquet""]"	gs://ccle-mutation/mutect2_vcf/CDS-liTQH6_fixed.vcf.gz	gs://ccle-mutation/mutect2_vcf/CDS-th1XfK_fixed.vcf.gz	ACH-000954	HEC1A	ICE
ACH-000955	gs://cclebams/RRBS/G29750/SNU-407/v1/SNU-407.bai	gs://cclebams/RRBS/G29750/SNU-407/v1/SNU-407.bam	gs://cclebams/hybrid_capture/SNU407_LARGE_INTESTINE.bai	gs://cclebams/hybrid_capture/SNU407_LARGE_INTESTINE.bam	gs://cclebams/raindance/G16640/SNU-407/current/SNU-407.bai	gs://cclebams/raindance/G16640/SNU-407/current/SNU-407.bam			gs://cclebams/rnasq_hg38/CDS-MVXHpy.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-MVXHpy.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-4Cpekc.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-4Cpekc.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/0ac4a65f2b344193aa8b49e099822fa9-0.parquet"",""gs://ccle-mutation/mutect2_parquet/18b80056a96e4612aa90ca3db22fc721-0.parquet"",""gs://ccle-mutation/mutect2_parquet/1b828295e5ea4b2698bba88865e9d045-0.parquet"",""gs://ccle-mutation/mutect2_parquet/232bacdaa6134de3aa019bbf4a3ecf7d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/5087b58c3bf140c89872ff43ac16370e-0.parquet"",""gs://ccle-mutation/mutect2_parquet/78d1c438ab604260a626c0bb2200a646-0.parquet"",""gs://ccle-mutation/mutect2_parquet/855a3e7a23e14bc2a9d4c79e38711ab2-0.parquet"",""gs://ccle-mutation/mutect2_parquet/8a27e9d96fc047be93d906e918619051-0.parquet"",""gs://ccle-mutation/mutect2_parquet/9594097889324e2eaf22c1928a830fd7-0.parquet"",""gs://ccle-mutation/mutect2_parquet/c410ff8c181c4aa988e4871ffb129cf3-0.parquet"",""gs://ccle-mutation/mutect2_parquet/cc0e7f26c5dd4b08abc57d8690f6f805-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-4Cpekc_fixed.vcf.gz	ACH-000955	SNU407	
ACH-000956	gs://cclebams/RRBS/G29750/22Rv1/v3/22Rv1.bai	gs://cclebams/RRBS/G29750/22Rv1/v3/22Rv1.bam	gs://cclebams/hybrid_capture/22RV1_PROSTATE.bai	gs://cclebams/hybrid_capture/22RV1_PROSTATE.bam	gs://cclebams/raindance/G16640/22Rv1/current/22Rv1.bai	gs://cclebams/raindance/G16640/22Rv1/current/22Rv1.bam			gs://cclebams/rnasq_hg38/CDS-QOc0fG.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-QOc0fG.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-Uxo5St.hg38.bai	gs://cclebams/hg38_wes/CDS-Uxo5St.hg38.bam	gs://cclebams/wgs_hg38/CDS-NCGpgY.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-NCGpgY.wgs_ccle.bam	"[""gs://ccle-mutation/mutect2_parquet/02990b9f836a4388a15bbe76bd4f6b96-0.parquet""]"	"[""gs://ccle-mutation/mutect2_parquet/1c52f429a2cb44b8aaf94517961e7407-0.parquet"",""gs://ccle-mutation/mutect2_parquet/35d912be2b314e0b9da9662d7309ed94-0.parquet"",""gs://ccle-mutation/mutect2_parquet/38db9ba14f1a431e9d95e2196a31da36-0.parquet"",""gs://ccle-mutation/mutect2_parquet/4c31c7563b3b4175a61200bb85d42735-0.parquet"",""gs://ccle-mutation/mutect2_parquet/5a30ad2df6ac4888a50046eb7a05e63b-0.parquet"",""gs://ccle-mutation/mutect2_parquet/5c1c7a98743e416db0b8a8787d796ad7-0.parquet"",""gs://ccle-mutation/mutect2_parquet/5db17f3e36dd43a985a6c60140031d14-0.parquet"",""gs://ccle-mutation/mutect2_parquet/78e78ac4954b4d0092bddd385067a852-0.parquet"",""gs://ccle-mutation/mutect2_parquet/8e0ca2d1ca3f450bab7d13d9f9dfc507-0.parquet"",""gs://ccle-mutation/mutect2_parquet/ab22ecdd4f1844baac59c583ab48ff45-0.parquet"",""gs://ccle-mutation/mutect2_parquet/c8dd68ac56944dc5a419650f19a3555d-0.parquet""]"	gs://ccle-mutation/mutect2_vcf/CDS-Uxo5St_fixed.vcf.gz	gs://ccle-mutation/mutect2_vcf/CDS-NCGpgY_fixed.vcf.gz	ACH-000956	22RV1	AGILENT
ACH-000957	gs://cclebams/RRBS/G29750/LS_180/v1/LS_180.bai	gs://cclebams/RRBS/G29750/LS_180/v1/LS_180.bam	gs://cclebams/hybrid_capture/LS180_LARGE_INTESTINE.bai	gs://cclebams/hybrid_capture/LS180_LARGE_INTESTINE.bam	gs://cclebams/raindance/G16640/LS_180/current/LS_180.bai	gs://cclebams/raindance/G16640/LS_180/current/LS_180.bam			gs://cclebams/rnasq_hg38/CDS-VrDVLb.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-VrDVLb.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-kmfiCf.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-kmfiCf.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/1d8965dd64124dd38c6fdb53718f2354-0.parquet"",""gs://ccle-mutation/mutect2_parquet/6d5469fb7cf144c895580116055fcb95-0.parquet"",""gs://ccle-mutation/mutect2_parquet/6e0525feed4c4458882a78ab0c6e94e9-0.parquet"",""gs://ccle-mutation/mutect2_parquet/89d73e22f62d439cb73a5b5bd2a924fb-0.parquet"",""gs://ccle-mutation/mutect2_parquet/8b2ee27994fd4e0ba6ddf5585480026c-0.parquet"",""gs://ccle-mutation/mutect2_parquet/976193ac03f64ef2959a61c75824d968-0.parquet"",""gs://ccle-mutation/mutect2_parquet/b81d245562bc40eaaad525808d48292c-0.parquet"",""gs://ccle-mutation/mutect2_parquet/c20d6a53c1e342a68e39e520727fbf52-0.parquet"",""gs://ccle-mutation/mutect2_parquet/e27bc76a217244349af82d0d80a89990-0.parquet"",""gs://ccle-mutation/mutect2_parquet/f575b4f7a39941e19934eea227b24e1c-0.parquet"",""gs://ccle-mutation/mutect2_parquet/fb397b6b7f0b43228b4ba5eb2a435e4a-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-kmfiCf_fixed.vcf.gz	ACH-000957	LS180	
ACH-000958	gs://cclebams/RRBS/G29750/SW48/v1/SW48.bai	gs://cclebams/RRBS/G29750/SW48/v1/SW48.bam	gs://cclebams/hybrid_capture/SW48_LARGE_INTESTINE.bai	gs://cclebams/hybrid_capture/SW48_LARGE_INTESTINE.bam	gs://cclebams/raindance/G16640/SW48/current/SW48.bai	gs://cclebams/raindance/G16640/SW48/current/SW48.bam			gs://cclebams/rnasq_hg38/CDS-oRMK1L.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-oRMK1L.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-9sFKTe.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-9sFKTe.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/0280028f185e431d8eb3f41877343fdc-0.parquet"",""gs://ccle-mutation/mutect2_parquet/1141111d8d9a4829990a9d76180f813f-0.parquet"",""gs://ccle-mutation/mutect2_parquet/337227416bdb4e4887d5acd00f976548-0.parquet"",""gs://ccle-mutation/mutect2_parquet/4fb1c1f282464348bba77c18c518854e-0.parquet"",""gs://ccle-mutation/mutect2_parquet/5da9b602b05442aabdf0bf8dd97ff86b-0.parquet"",""gs://ccle-mutation/mutect2_parquet/5dc4e89ca845499b8e556901cb66ea17-0.parquet"",""gs://ccle-mutation/mutect2_parquet/8bb91cffb8144fb1b5400e056b85029b-0.parquet"",""gs://ccle-mutation/mutect2_parquet/97304ad8aa3b44db870ef21817e066ea-0.parquet"",""gs://ccle-mutation/mutect2_parquet/c121b1493f464666bdfe4a689d63de8f-0.parquet"",""gs://ccle-mutation/mutect2_parquet/f8258815204347d7bac648bfb70d2426-0.parquet"",""gs://ccle-mutation/mutect2_parquet/fe75a8846c4843dd956be067e657d105-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-9sFKTe_fixed.vcf.gz	ACH-000958	SW48	
ACH-000959	gs://cclebams/RRBS/G29750/SNU-C4/v2/SNU-C4.bai	gs://cclebams/RRBS/G29750/SNU-C4/v2/SNU-C4.bam	gs://cclebams/hybrid_capture/SNUC4_LARGE_INTESTINE.bai	gs://cclebams/hybrid_capture/SNUC4_LARGE_INTESTINE.bam	gs://cclebams/raindance/G16640/SNU-C4/current/SNU-C4.bai	gs://cclebams/raindance/G16640/SNU-C4/current/SNU-C4.bam	gs://cclebams/targeted/C1926/SNU-C4/current/SNU-C4.bai	gs://cclebams/targeted/C1926/SNU-C4/current/SNU-C4.bam	gs://cclebams/rnasq_hg38/CDS-v3Bp3h.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-v3Bp3h.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-62RUS5.hg38.bai	gs://cclebams/hg38_wes/CDS-62RUS5.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/bb9f4b93d68c40bf934ea8bc3df3e340-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-62RUS5_fixed.vcf.gz		ACH-000959	SNUC4	AGILENT
ACH-000960	gs://cclebams/RRBS/G29750/Reh/v2/Reh.bai	gs://cclebams/RRBS/G29750/Reh/v2/Reh.bam	gs://cclebams/hybrid_capture/REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bai	gs://cclebams/hybrid_capture/REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://cclebams/raindance/G16640/Reh/current/Reh.bai	gs://cclebams/raindance/G16640/Reh/current/Reh.bam			gs://cclebams/rnasq_hg38/CDS-5fuW84.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-5fuW84.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-buHjE1.hg38.bai	gs://cclebams/hg38_wes/CDS-buHjE1.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/33973c4f3974487ea352d2ea90be4296-0.parquet"",""gs://ccle-mutation/mutect2_parquet/688b11f184de447597628645eb3ae740-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-buHjE1_fixed.vcf.gz		ACH-000960	REH	AGILENT
ACH-000961	gs://cclebams/RRBS/G29750/Ishikawa__Heraklio__02_ER-/v3/Ishikawa__Heraklio__02_ER-.bai	gs://cclebams/RRBS/G29750/Ishikawa__Heraklio__02_ER-/v3/Ishikawa__Heraklio__02_ER-.bam	gs://cclebams/hybrid_capture/ISHIKAWAHERAKLIO02ER_ENDOMETRIUM.bai	gs://cclebams/hybrid_capture/ISHIKAWAHERAKLIO02ER_ENDOMETRIUM.bam	gs://cclebams/raindance/G16640/Ishikawa__Heraklio__02_ER-/current/Ishikawa__Heraklio__02_ER-.bai	gs://cclebams/raindance/G16640/Ishikawa__Heraklio__02_ER-/current/Ishikawa__Heraklio__02_ER-.bam			gs://cclebams/rnasq_hg38/CDS-o9K7N6.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-o9K7N6.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-EpJ8sU.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-EpJ8sU.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/117221d8fc5947438807b6f1bccc3acb-0.parquet"",""gs://ccle-mutation/mutect2_parquet/413c380eb85d40c5aa533523e535dc30-0.parquet"",""gs://ccle-mutation/mutect2_parquet/a0225ad745aa4a4cbcd6c08eca5b016a-0.parquet"",""gs://ccle-mutation/mutect2_parquet/a346d3b0939b47a5851f090a54214fea-0.parquet"",""gs://ccle-mutation/mutect2_parquet/ae813306ac65403a86b0482ae6369bc3-0.parquet"",""gs://ccle-mutation/mutect2_parquet/b5e67c86b929486db84f6935313e21f8-0.parquet"",""gs://ccle-mutation/mutect2_parquet/e295e618284c44e88f585190e390c636-0.parquet"",""gs://ccle-mutation/mutect2_parquet/e4f7ea007d504940a2d5e03ec90431d4-0.parquet"",""gs://ccle-mutation/mutect2_parquet/e7cdaccf92484d6098d399cbad073176-0.parquet"",""gs://ccle-mutation/mutect2_parquet/eec25a30f07d4ecea699ceaaf383a8cb-0.parquet"",""gs://ccle-mutation/mutect2_parquet/f24e9e6e336c430bbdbb18a8bffc0802-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-EpJ8sU_fixed.vcf.gz	ACH-000961	ISHIKAWAHERAKLIO02ER	
ACH-000962	gs://cclebams/RRBS/G29750/OC_314/v2/OC_314.bai	gs://cclebams/RRBS/G29750/OC_314/v2/OC_314.bam							gs://cclebams/rnasq_hg38/CDS-iQakqL.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-iQakqL.Aligned.sortedByCoord.out.bam									ACH-000962	OC314	
ACH-000963	gs://cclebams/RRBS/G29750/CCK-81/v1/CCK-81.bai	gs://cclebams/RRBS/G29750/CCK-81/v1/CCK-81.bam	gs://cclebams/hybrid_capture/CCK81_LARGE_INTESTINE.bai	gs://cclebams/hybrid_capture/CCK81_LARGE_INTESTINE.bam	gs://cclebams/raindance/G16640/CCK-81/current/CCK-81.bai	gs://cclebams/raindance/G16640/CCK-81/current/CCK-81.bam			gs://cclebams/rnasq_hg38/CDS-akupZh.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-akupZh.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-mMTpJn.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-mMTpJn.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/22c5ced99f1b4206a7ee3a20acfc12d4-0.parquet"",""gs://ccle-mutation/mutect2_parquet/25a5420fcaee4fc0bb686f3abcf515e1-0.parquet"",""gs://ccle-mutation/mutect2_parquet/38b614569d5649038c4854d44151e9a2-0.parquet"",""gs://ccle-mutation/mutect2_parquet/5182eb4a6d64413c8befb63a3c28e976-0.parquet"",""gs://ccle-mutation/mutect2_parquet/5234ba535e7341d18a44840ed4c5da2a-0.parquet"",""gs://ccle-mutation/mutect2_parquet/8d5689d32729468db3c1130f5d6c8cdf-0.parquet"",""gs://ccle-mutation/mutect2_parquet/9131e5488be2446f84100582a8c8fa33-0.parquet"",""gs://ccle-mutation/mutect2_parquet/9a7352065f774b1fbb23d9d1391c3391-0.parquet"",""gs://ccle-mutation/mutect2_parquet/9b52e2b4f0b14940b1c7004b71db451b-0.parquet"",""gs://ccle-mutation/mutect2_parquet/c628422a622944319c73bfd92bdab251-0.parquet"",""gs://ccle-mutation/mutect2_parquet/d5ee91a64fac417cba427d2dc3124d0c-0.parquet"",""gs://ccle-mutation/mutect2_parquet/e3f186d13e92444089facb2aa1f001c6-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-mMTpJn_fixed.vcf.gz	ACH-000963	CCK81	
ACH-000964	gs://cclebams/RRBS/G29750/MOLT-3/v2/MOLT-3.bai	gs://cclebams/RRBS/G29750/MOLT-3/v2/MOLT-3.bam							gs://cclebams/rnasq_hg38/CDS-fN36yN.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-fN36yN.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-HVVY6x.hg38.bai	gs://cclebams/hg38_wes/CDS-HVVY6x.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/23293f25aa4542deab677fe65eec60e1-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-HVVY6x_fixed.vcf.gz		ACH-000964	MOLT3	AGILENT
